"a_o","c_digo_municipio","municipio","c_digo_departamento","departamento","c_digo_etc","etc","poblaci_n_5_16","tasa_matriculaci_n_5_16","cobertura_neta","cobertura_neta_transici_n","cobertura_neta_primaria","cobertura_neta_secundaria","cobertura_neta_media","cobertura_bruta","cobertura_bruta_transici_n","cobertura_bruta_primaria","cobertura_bruta_secundaria","cobertura_bruta_media","tama_o_promedio_de_grupo","sedes_conectadas_a_internet","deserci_n","deserci_n_transici_n","deserci_n_primaria","deserci_n_secundaria","deserci_n_media","aprobaci_n","aprobaci_n_transici_n","aprobaci_n_primaria","aprobaci_n_secundaria","aprobaci_n_media","reprobaci_n","reprobaci_n_transici_n","reprobaci_n_primaria","reprobaci_n_secundaria","reprobaci_n_media","repitencia","repitencia_transici_n","repitencia_primaria","repitencia_secundaria","repitencia_media"
"2023","25772","Suesca","25","Cundinamarca","3785","Cundinamarca (ETC)","3890","73.34","73.26","61.49","78.11","59.36","34.49","78.59","76.42","87.01","80.42","55.52",,,"4.74","7.01","3.78","6.05","3.21","87.12","1.87","91.43","80","88.63","8.14","1.87","4.79","13.95","8.16","8.66","3.74","8.11","11.59","5.52"
"2023","25777","Supatá","25","Cundinamarca","3785","Cundinamarca (ETC)","998","84.97","84.97","39.24","73.35","81.16","61.21","96.79","60.76","84.84","113.04","109.7",,,"1.92","2.08","2.31","1.72","1.4","94.02","0","96.54","91.69","92.31","4.06","0","1.15","6.59","6.29","5.86","6.25","4.32","8.02","4.2"
"2023","25779","Susa","25","Cundinamarca","3785","Cundinamarca (ETC)","1496","60.63","60.63","47.69","56.24","53.24","47.7","64.97","68.46","63.19","65.59","66.53",,,"0.89","5.13","0","0.98","0.69","94.42","0","95.38","92.46","95.86","4.69","0","4.62","6.56","3.45","3.79","0","4.62","4.92","1.38"
"2023","25781","Sutatausa","25","Cundinamarca","3785","Cundinamarca (ETC)","1393","84.42","84.42","62.41","83.06","65.68","40.67","91.82","91.73","100.33","90.62","69.38",,,"3.15","3.48","3.26","3.07","2.5","96.85","0","96.74","96.93","97.5","0","0","0","0","0","10.11","12.07","9.09","12.57","5.83"
"2023","25785","Tabio","25","Cundinamarca","3785","Cundinamarca (ETC)","4263","108.59","108.23","72.22","97.93","104.62","66.2","117.43","100.79","114.21","131.05","107.85",,,"2.47","4.81","2.55","2.38","1.25","94.83","0","93.16","95.79","97.25","2.71","0","4.3","1.83","1.5","8.35","4.81","8.67","10.07","4.5"
"2023","25793","Tausa","25","Cundinamarca","3785","Cundinamarca (ETC)","1913","94.35","94.35","61.29","81.42","95.99","57.04","102.77","69.35","91.95","129.77","100",,,"1.6","1.55","0.65","2.88","0.92","96.58","0","97.93","94.39","97.71","1.82","0","1.42","2.73","1.38","7.83","0.78","7.51","11.8","0.46"
"2023","25797","Tena","25","Cundinamarca","3785","Cundinamarca (ETC)","1782","79.97","79.97","64.94","70.22","73.29","44.04","91.36","88.96","84.37","104.97","83.44",,,"3.43","5.41","1.92","5.24","2.21","80.94","0.9","86.93","68.34","87.29","15.64","0.9","11.15","26.42","10.5","13.18","9.91","12.89","16.56","7.18"
"2023","25799","Tenjo","25","Cundinamarca","3785","Cundinamarca (ETC)","4411","143.05","142.78","66.67","133","143.01","97.35","153.3","111.56","148.85","174.66","143.31",,,"2.53","4.61","2.31","2.61","1.89","88.39","9.68","92.91","83.08","90.31","9.08","9.68","4.78","14.31","7.8","8.88","9.68","7.09","13.5","1.65"
"2023","25805","Tibacuy","25","Cundinamarca","3785","Cundinamarca (ETC)","852","80.52","80.52","36.36","72.27","73.54","40.58","96.83","59.09","85.71","121.31","92.03",,,"3.31","2.56","1.33","5.48","3.16","96.42","0","98.67","94.52","94.74","0.28","0","0","0","2.11","11.85","10.26","10.33","16.44","3.16"
"2023","25807","Tibirita","25","Cundinamarca","3785","Cundinamarca (ETC)","468","76.92","76.92","44.74","56.91","75.16","81.48","85.68","68.42","64.89","99.38","114.81",,,"0.5","0","0","0.63","1.08","99.5","0","100","99.38","98.92","0","0","0","0","0","6.48","7.69","9.84","6.88","1.08"
"2023","25815","Tocaima","25","Cundinamarca","3785","Cundinamarca (ETC)","2827","72.44","72.37","53.77","67.52","63.32","30.82","82.81","80.19","81.6","94.47","64.02",,,"4.2","3.05","2.95","5.06","6.3","86.41","0","90.55","78.89","90.55","9.39","0","6.49","16.06","3.15","15.22","2.29","12.28","23.14","7.09"
"2023","25817","Tocancipá","25","Cundinamarca","3785","Cundinamarca (ETC)","8912","109.57","109.41","65.77","101.53","105.24","61.15","118.87","90.1","115.59","139.95","102.4",,,"2.51","3.07","1.88","3.52","1.33","88.76","0","93.17","80.1","94.26","8.73","0","4.94","16.38","4.41","9.18","2.91","7.46","14.42","3.18"
"2023","25823","Topaipí","25","Cundinamarca","3785","Cundinamarca (ETC)","730","70.41","70.41","50.88","63.7","62.35","43.9","82.6","87.72","75.91","93.12","75.61",,,"2.67","6","1.78","2.44","3.7","91.98","0","96.89","85.85","92.59","5.35","0","1.33","11.71","3.7","10.52","38","6.67","12.2","0"
"2023","25839","Ubalá","25","Cundinamarca","3785","Cundinamarca (ETC)","1449","99.03","99.03","93.58","88.74","90.46","66.14","111.59","122.94","97.78","122.07","117.93",,,"2.93","1.49","1.57","3.53","5.34","95.18","0","98.08","91.89","94.27","1.89","0","0.35","4.59","0.38","7.75","2.24","7.33","9.88","6.87"
"2023","25841","Ubaque","25","Cundinamarca","3785","Cundinamarca (ETC)","1292","77.17","77.17","51.38","66.98","75.35","53.27","83.36","71.56","74.77","100","77.57",,,"1.93","2.56","1.49","2.23","1.97","90.36","0","94.79","85.15","88.82","7.71","0","3.72","12.62","9.21","7.33","3.85","6.2","10.64","3.29"
"2023","25843","Villa de San Diego de Ubate","25","Cundinamarca","3785","Cundinamarca (ETC)","9747","97.97","97.8","70.29","89.04","89.23","62.44","110.18","101.21","100.98","121.07","116.44",,,"2.46","3.35","2.03","3.13","1.47","92.25","0.53","94.82","87.99","93.71","5.28","0.53","3.15","8.88","4.82","7.52","2.82","6.12","11.7","3.14"
"2023","25845","Une","25","Cundinamarca","3785","Cundinamarca (ETC)","1413","75.87","75.8","60","69.34","69.92","47.77","83.23","80","78.4","92.32","78.14",,,"2.53","1.22","2.36","2.76","3.03","90.92","1.22","93.38","86.93","90.91","6.55","1.22","4.26","10.3","6.06","6.27","6.1","8.98","4.52","3.64"
"2023","25851","Útica","25","Cundinamarca","3785","Cundinamarca (ETC)","709","69.39","69.39","35.09","62.8","61.92","39.17","78.42","77.19","76.79","82.43","75",,,"1.9","2.27","1.79","2.79","0","93.33","2.27","95.98","87.71","97.44","4.76","2.27","2.23","9.5","2.56","6.86","0","4.91","11.73","5.13"
"2023","25862","Vergara","25","Cundinamarca","3785","Cundinamarca (ETC)","1177","81.9","81.9","47.37","69.28","77.92","56.32","89.8","75.79","81.73","103.3","90",,,"1.88","2.78","1.97","2.06","0.68","92.4","0","95.07","87.11","96.6","5.73","0","2.96","10.82","2.72","7.6","5.56","6.65","11.34","1.36"
"2023","25867","Vianí","25","Cundinamarca","3785","Cundinamarca (ETC)","827","74.12","74.12","45.83","72.93","73.16","37.88","80.89","55.56","82.05","91.54","69.7",,,"2.86","2.5","3.51","3.06","0","92.54","0","95.44","87.34","94.74","4.6","0","1.05","9.61","5.26","10.79","5","5.96","15.72","17.11"
"2023","25871","Villagómez","25","Cundinamarca","3785","Cundinamarca (ETC)","344","74.71","74.71","37.04","71.43","61.34","53.45","86.05","51.85","82.14","92.44","98.28",,,"3.68","7.14","3.57","4.08","2.08","88.6","0","93.75","77.55","97.92","7.72","0","2.68","18.37","0","11.4","0","8.04","19.39","6.25"
"2023","25873","Villapinzón","25","Cundinamarca","3785","Cundinamarca (ETC)","4193","95.09","94.94","59.22","82.3","92.19","64.77","105.22","87.71","93.38","122.85","109.36",,,"1.86","1.88","0.98","2.48","2.53","90.75","0","97.48","82.22","91.79","7.39","0","1.55","15.3","5.68","11.64","5.16","8.3","17.54","8.21"
"2023","25875","Villeta","25","Cundinamarca","3785","Cundinamarca (ETC)","5166","97.39","97.25","67.3","90.27","85.53","55.24","106.5","96.9","105.74","117.22","91.69",,,"4.5","8.28","3.7","5.23","2.94","94.02","0","95.06","92.68","95.85","1.48","0","1.23","2.09","1.21","8.67","6.21","6.87","13.28","2.25"
"2023","25878","Viotá","25","Cundinamarca","3785","Cundinamarca (ETC)","2586","93.66","93.66","62.44","84.88","81.04","60.69","106.19","94.63","100.47","115.1","107.59",,,"3.19","7.73","2.19","3.39","3.16","90.65","0","92.65","87.42","92.11","6.15","0","5.15","9.19","4.74","7.45","8.25","6.77","9.85","3.16"
"2023","25885","Yacopí","25","Cundinamarca","3785","Cundinamarca (ETC)","2370","75.06","75.06","43.01","68.05","69.88","40.66","86.33","71.5","82.96","98","78.26",,,"2.15","2.17","1.26","2.87","3.02","94.14","0.72","96.47","91.67","91.81","3.71","0.72","2.27","5.46","5.17","7.9","7.25","9.07","8.91","1.29"
"2023","25898","Zipacón","25","Cundinamarca","3785","Cundinamarca (ETC)","920","80.43","80.43","59.74","77.11","72.37","46.54","89.35","97.4","87.37","96.05","77.36",,,"3.77","12","3.37","2.69","1.83","94.68","0","95.4","94.62","97.25","1.56","0","1.23","2.69","0.92","7.53","6.67","9.2","8.46","0.92"
"2023","25899","Zipaquirá","25","Cundinamarca","10930","Zipaquirá","26454","96.01","95.6","71.95","91.34","87.75","51.08","103.02","96.42","103.15","114.02","84.73",,,"6.17","6.65","4.62","8.57","3.63","82.15","0.09","87.52","72.35","87.91","11.68","0.09","7.86","19.08","8.46","10.9","3.07","8.84","16.63","4.51"
"2023","27001","Quibdó","27","Chocó","4382","Quibdó","32697","100.59","100.58","74.37","102","79.05","45.24","113.34","113.42","124.82","111.96","87.26",,,"1.82","1.61","1.81","2.12","1.08","89.64","0.11","91.19","84.2","92.47","8.54","0.11","7","13.68","6.45","8.77","2.24","9.97","10.93","1.76"
"2023","27006","Acandí","27","Chocó","3789","Chocó (ETC)","3630","90.28","90.28","68.2","94.93","64.16","26.89","101.02","107.42","121.76","96.37","56.56",,,"3.99","2.3","3.31","6.06","1.91","86.05","0","89.46","76.2","90.46","9.96","0","7.23","17.74","7.63","10.19","1.32","11.36","11.95","4.96"
"2023","27025","Alto Baudo","27","Chocó","3789","Chocó (ETC)","8556","86.68","86.68","44.25","89.99","55.93","15.43","120.89","85.01","126.55","120.51","124.81",,,"0.27","0.34","0.34","0.13","0.39","95.19","1.2","94.38","95.68","95.28","4.54","1.2","5.28","4.19","4.34","6.95","3.77","9.53","5.47","2.31"
"2023","27050","Atrato","27","Chocó","3789","Chocó (ETC)","1531","81.45","81.45","54.95","79.64","63.89","29.24","92.95","102.7","104.89","94.33","59.93",,,"1.16","1.75","0.64","1.86","0.63","96.44","0","97.42","94","98.74","2.4","0","1.93","4.14","0.63","9.44","3.51","7.41","15.94","1.89"
"2023","27073","Bagadó","27","Chocó","3789","Chocó (ETC)","3374","111.53","111.53","80.63","106.04","85.45","27.54","139.36","126.98","132.65","161.41","119.49",,,"0.36","0.25","0.2","0.68","0","94.53","0","95.35","91.69","96.55","5.11","0","4.45","7.64","3.45","3.16","0.25","3.15","4.06","2.53"
"2023","27075","Bahía Solano","27","Chocó","3789","Chocó (ETC)","2696","102.97","102.97","76.21","105.21","72.45","40.08","125","141.26","135.74","119.52","103.8",,,"1.68","2.41","1.49","1.6","2.11","87.76","1.03","86.62","85.01","93.37","10.56","1.03","11.89","13.39","4.52","12.98","16.49","14.13","13.99","1.81"
"2023","27077","Bajo Baudó","27","Chocó","3789","Chocó (ETC)","9599","47.48","47.48","38.63","49.71","25.16","9.6","64.78","65.01","75.3","65.03","38.41",,,"1.3","0.41","0.53","2.58","2.25","85.06","0","84.43","82.64","82.25","13.65","0","15.03","14.77","15.51","18.5","1.86","22.55","19.58","6.97"
"2023","27099","Bojaya","27","Chocó","3789","Chocó (ETC)","4108","106.04","106.04","61.14","100.06","74.24","20.85","138.29","128.86","136.16","158.3","106.64",,,"2.6","2.44","2","2.94","4.36","93.33","0","91.69","94.07","94.55","4.07","0","6.3","2.99","1.09","12.37","1.77","16.12","12.21","3.92"
"2023","27135","El Cantón del San Pablo","27","Chocó","3789","Chocó (ETC)","1647","81.85","81.85","37.76","80.7","68.65","34.51","99.76","71.33","103.66","105.19","93.33",,,"7.07","1.96","7.78","6.05","10.53","83.04","0","80.97","84.57","77.63","9.89","0","11.25","9.38","11.84","8.75","0.98","11.25","8.98","1.32"
"2023","27150","Carmen del Darien","27","Chocó","3789","Chocó (ETC)","5922","63.02","63.02","38.08","70.04","37.29","16.2","76.66","67.57","93.23","72.02","48.08",,,"4.46","0.62","3.67","6.18","7.55","86.49","0","86.29","82.97","88.05","9.06","0","10.04","10.85","4.4","13.51","0.62","18.08","10.77","4.09"
"2023","27160","Cértegui","27","Chocó","3789","Chocó (ETC)","1315","86.16","86.16","56.19","79.15","67.04","45.5","97.57","89.52","104.24","96.41","87.39",,,"3.93","3.19","3.54","5.01","2.8","88.21","0","87.26","84.49","97.2","7.86","0","9.2","10.5","0","15.79","4.26","18.76","19.09","2.08"
"2023","27205","Condoto","27","Chocó","3789","Chocó (ETC)","3231","85.79","85.79","52.67","83.22","70.5","47.57","94.15","95.06","101.07","94.21","77.3",,,"3.62","4.76","4","3.64","1.72","90.92","0","90.86","89","93.63","5.45","0","5.14","7.37","4.66","10.2","1.73","12.15","12.52","2.7"
"2023","27245","El Carmen de Atrato","27","Chocó","3789","Chocó (ETC)","1992","124.75","124.75","89.54","127.7","95.59","36.44","163.6","155.56","166.91","160.74","165.01",,,"2.26","1.26","1.36","3.83","1.85","90.27","0.42","91.01","85.89","94.77","7.47","0.42","7.63","10.28","3.38","10.77","4.2","10.2","15.52","3.38"
"2023","27250","El Litoral del San Juan","27","Chocó","3789","Chocó (ETC)","7264","46.17","46.17","29.03","49.9","23.78","7.39","69.75","62.48","73.93","68.44","65.38",,,"1.88","1.09","1.82","2.37","1.43","84.84","0","82.62","83.58","87.62","13.28","0","15.56","14.05","10.95","20.31","0.54","24.39","21.7","12.62"
"2023","27361","Istmina","27","Chocó","3789","Chocó (ETC)","7785","111.54","111.52","58.17","107.17","90.94","54.11","130.69","106.37","134.5","138.94","115.89",,,"3.2","1.93","2.94","3.91","2.81","86.43","0","87.01","81.56","91.92","10.37","0","10.05","14.53","5.26","11.64","1.93","14.26","12.73","4.17"
"2023","27372","Juradó","27","Chocó","3789","Chocó (ETC)","2091","54.62","54.62","26.29","56.98","34.78","14.33","70.11","72","76.65","69.41","52.74",,,"0.59","1.59","0.44","0.48","0.81","83.44","0","80.7","82.38","86.99","15.96","0","18.86","17.14","12.2","15.89","0","23.25","12.14","4.07"
"2023","27413","Lloró","27","Chocó","3789","Chocó (ETC)","3032","109.23","109.23","49.85","94.31","93.7","32.67","140.57","88.52","128.66","182.47","135.51",,,"0.57","0.34","0.32","0.94","0.63","91.36","0","91.32","89.13","93.67","8.07","0","8.36","9.94","5.7","7.76","0.68","10.4","7.06","1.9"
"2023","27425","Medio Atrato","27","Chocó","3789","Chocó (ETC)","3006","62.28","62.28","53.33","72.87","34.52","6.81","79.54","91.43","101.45","74.11","39.43",,,"1.38","2.6","1.28","1.47","0","97.97","0","97.86","98.53","96.95","0.64","0","0.85","0","3.05","7.46","1.04","10.17","5.89","0.76"
"2023","27430","Medio Baudó","27","Chocó","3789","Chocó (ETC)","4582","68.59","68.59","44.8","70.43","41.17","12.36","94.57","69.33","99.79","91.04","101.09",,,"1.97","3.08","1.66","2.38","1.16","94.53","0.38","92.16","96.99","98.07","3.51","0.38","6.18","0.63","0.77","8.09","1.54","11.31","6.18","0"
"2023","27450","Medio San Juan","27","Chocó","3789","Chocó (ETC)","2787","82.06","82.06","51.93","82.84","58.92","35.83","101.9","85.84","107.52","103.76","91.38",,,"1.47","1","1.05","2.23","1.48","87.55","1","86.67","83.4","96.3","10.97","1","12.28","14.37","2.22","9.03","1","14.14","5.58","1.85"
"2023","27491","Nóvita","27","Chocó","3789","Chocó (ETC)","2389","71.66","71.66","30.2","72.21","58.03","19.79","86.86","54.46","97.16","91.91","65.51",,,"3.52","0.91","2.28","5.7","3.38","88.35","0","87.64","86.84","91.89","8.14","0","10.07","7.46","4.73","14.86","0.91","14.64","18.42","10.14"
"2023","27495","Nuquí","27","Chocó","3789","Chocó (ETC)","5003","41.04","41.04","21.29","39.06","25.24","8.34","51.79","33.73","58.78","55.65","34.39",,,"2.87","3.55","2.75","3.37","0.67","87.39","0","85.14","88.07","94","9.74","0","12.12","8.56","5.33","15.48","2.13","18.01","16.21","3.33"
"2023","27580","Río Iro","27","Chocó","3789","Chocó (ETC)","1511","93.58","93.58","47.11","85.6","70.51","40.17","112.51","86.78","118.78","123.44","85.36",,,"2.39","3.81","2.02","2.99","1.16","87.3","0.95","82.77","88.75","97.11","10.31","0.95","15.21","8.26","1.73","9.94","0","12.25","11.42","1.16"
"2023","27600","Río Quito","27","Chocó","3789","Chocó (ETC)","2180","91.47","91.47","69.49","86.38","72.85","26.7","107.8","111.3","114.16","112.69","79.26",,,"3.09","1.52","1.81","4.97","3.88","85.94","0","84.72","82.4","93.69","10.97","0","13.47","12.63","2.43","11.19","0.51","13.94","12.5","2.43"
"2023","27615","Riosucio","27","Chocó","3789","Chocó (ETC)","13482","84.19","84.19","50","90.81","55.84","25.94","100.36","96.35","121.96","95.16","65.55",,,"3.84","2.7","2.7","5.98","3.66","88.14","0","89.15","83.94","89.85","8.02","0","8.15","10.08","6.49","11.38","1.73","14.01","11.36","4.3"
"2023","27660","San José del Palmar","27","Chocó","3789","Chocó (ETC)","1333","71.72","71.72","55.24","73.47","55.63","26.24","80.8","88.57","91.88","71.3","68.78",,,"5.03","4.3","3.73","6.01","10.39","82.21","0","85.46","73.1","81.82","12.76","0","10.81","20.89","7.79","10.75","3.23","12.18","12.97","1.3"
"2023","27745","Sipí","27","Chocó","3789","Chocó (ETC)","983","69.48","69.48","34.21","85.75","36.84","15.76","85.45","86.84","113.25","69.3","50.91",,,"0.39","0","0.22","0.5","1.72","90.52","0","86.55","94","98.28","9.09","0","13.23","5.5","0","16.49","0","19.73","18","5.17"
"2023","27787","Tadó","27","Chocó","3789","Chocó (ETC)","4761","103.05","103.05","60.94","94.64","80.05","52.32","121.74","102.6","122.88","124","123.58",,,"2.28","1.78","2.3","2.73","1.28","88.13","2.28","87.79","84.65","94.33","9.59","2.28","9.92","12.62","4.4","6.69","3.3","9.26","5.78","2.13"
"2023","27800","Unguía","27","Chocó","3789","Chocó (ETC)","3639","90.88","90.88","68.82","100.27","58.85","26.75","100.49","109.68","127.46","86.52","59.22",,,"4.9","4.9","4.36","5.68","5.59","83.86","0.33","85.7","76.73","86.18","11.24","0.33","9.94","17.6","8.22","13.95","1.63","15.13","18.35","3.62"
"2023","27810","Unión Panamericana","27","Chocó","3789","Chocó (ETC)","1572","94.91","94.91","52.89","97.05","64.75","39.93","112.53","104.13","127.8","108.16","88.43",,,"1.54","0.79","1.5","1.93","1.13","88.96","0","88.61","85.74","92.66","9.5","0","9.89","12.33","6.21","12.65","3.17","15.52","13.29","4.52"
"2023","41001","Neiva","41","Huila","3791","Neiva","72985","92.86","92.61","68.05","90.75","79.66","51.28","102.38","89.13","104.26","108.54","92.13",,,"5.13","4.2","3.76","7.51","3.68","85.53","0","89.27","77.81","88.29","9.34","0","6.96","14.68","8.03","9.66","1.4","9.76","13.14","3.8"
"2023","41006","Acevedo","41","Huila","3790","Huila (ETC)","6790","106.67","106.67","80.63","113.48","87.84","54.91","119.93","119.89","134.45","113.4","95.22",,,"4.35","4.56","2.83","6.68","4.59","92.2","0","93.66","88.65","92.79","3.45","0","3.51","4.66","2.62","5.7","1.47","7.63","5.19","1.57"
"2023","41013","Agrado","41","Huila","3790","Huila (ETC)","2154","83.43","83.43","58.99","81.58","71.88","37.11","94.01","85.96","97.23","102.91","71.67",,,"2.67","1.96","1.26","4.69","2.69","89.64","0","96.11","78.06","93.55","7.69","0","2.63","17.25","3.76","7.53","1.96","7.56","10.44","1.61"
"2023","41016","Aipe","41","Huila","3790","Huila (ETC)","3834","85.21","85.21","63.72","80.91","73.63","52.44","93.19","93.6","94.84","93.59","87.79",,,"4.66","1.63","2.14","9.58","2.87","88.16","0","92.49","78.05","92.05","7.18","0","5.37","12.37","5.08","7.59","1.63","6.99","12.28","1.77"
"2023","41020","Algeciras","41","Huila","3790","Huila (ETC)","5513","82.35","82.35","60.82","87.58","70.06","41.43","87.96","86.3","100.8","86.47","61.41",,,"4.75","3.24","3.16","7.25","4.43","86.99","0","92.91","77.57","85.79","8.26","0","3.92","15.18","9.78","10.36","2.06","10.15","13.57","6.83"
"2023","41026","Altamira","41","Huila","3790","Huila (ETC)","882","67.23","67.23","56.92","69.55","51.95","38.41","71.66","87.69","82.12","63.96","55.63",,,"5.38","1.75","6.46","5.08","4.76","94.15","0","93.2","94.42","94.05","0.47","0","0.34","0.51","1.19","7.28","1.75","9.18","4.06","11.9"
"2023","41078","Baraya","41","Huila","3790","Huila (ETC)","1854","59.01","59.01","52.03","70","45.2","20.64","62.35","68.29","76.34","62.04","31.98",,,"4.93","5.95","2.58","8.1","3.64","83.82","0","92.44","72.62","76.36","11.25","0","4.98","19.29","20","10.12","0","9.23","13.57","9.09"
"2023","41132","Campoalegre","41","Huila","3790","Huila (ETC)","6715","81.65","81.62","63.9","85.16","63.15","40.36","93.97","92.42","105.06","90.43","73.87",,,"5.01","4.81","4.78","6.31","2.33","87.88","0","90.44","81.54","91.2","7.11","0","4.78","12.15","6.48","8.84","2.4","10.21","10.88","2.16"
